FSA,pct_single_detached,pct_highrise,pct_other_attached,pct_movable,avg_rooms,pct_major_repair,pct_pre_1980,pct_1981_2000,pct_post_2001,median_home_value,pop_2016,num_dwellings,occ_dwellings,median_age,avg_household_size,pct_owned,pct_rented,pct_band,pct_low_income,med_income,pct_high_income,pct_govt_transfers,unemployment_rate,pct_non_laborer,pct_bachelor_plus,pct_overcrowded,pct_unsuitable_housing,pct_housing_poor_owners
N3B,0.6977272727272728,0.0,0.30113636363636365,0.0011363636363636363,7.2,0.022962112514351322,0.5942528735632184,0.15172413793103448,0.2540229885057471,349694.0,12418.0,4466.0,4400.0,38.4,2.7,0.8220436280137773,0.17795637198622274,0.0,8.2,87723.0,2.0185488270594654,9.2,3.2,27.51605995717345,21.783010933557613,1.1481056257175661,2.9850746268656714,9.8
N3C,0.7379912663755459,0.018558951965065504,0.2418122270742358,0.0016375545851528383,7.2,0.0391943385955362,0.3721436343852013,0.35038084874863984,0.27747551686615884,370313.0,26662.0,9272.0,9161.0,38.2,2.9,0.8492106695699511,0.150789330430049,0.0,5.6,98888.0,2.6453706014474667,8.2,5.6,24.779183576032466,23.585225347339886,0.4899292324442025,2.7218290691344587,13.1
N3E,0.9473684210526315,0.0,0.05263157894736842,0.0,8.9,0.0,0.11764705882352941,0.7058823529411765,0.17647058823529413,500852.0,279.0,92.0,92.0,46.2,2.9,0.8421052631578947,0.15789473684210525,0.0,5.4,171008.0,8.16326530612245,5.7,0.0,27.77777777777778,27.027027027027028,0.0,0.0,0.0
N3H,0.5227655986509275,0.07082630691399663,0.40640809443507586,0.0,6.2,0.06917885264341957,0.6854248733821047,0.1935846933033202,0.12099043331457512,300475.0,21544.0,9163.0,8896.0,43.4,2.3,0.6400449943757031,0.35995500562429694,0.0,12.6,67367.0,1.3266509433962264,13.4,6.3,33.769187038089825,14.019904803115535,0.39370078740157477,3.880764904386952,16.8
N3L,0.6790571169537625,0.012692656391659111,0.3082502266545784,0.0,7.1,0.045167118337850046,0.5718157181571816,0.1842818428184282,0.24390243902439024,324747.0,14684.0,5665.0,5519.0,43.6,2.6,0.8265582655826558,0.17344173441734417,0.0,7.6,84565.0,2.176810306530431,11.4,4.0,31.29836629406707,20.98600932711526,0.2707581227436823,2.527075812274368,11.7
N3P,0.604133545310016,0.15421303656597773,0.24165341812400637,0.0,7.1,0.04559748427672956,0.3223270440251572,0.6635220125786163,0.014150943396226415,280067.0,8597.0,3192.0,3142.0,38.5,2.7,0.7547169811320755,0.24528301886792453,0.0,11.0,76327.0,0.8988764044943821,13.4,7.0,29.81586402266289,17.05020920502092,0.9433962264150944,3.6163522012578615,12.5
N3R,0.6555040969006056,0.09939437121482009,0.2451015318845743,0.0,7.0,0.05785714285714286,0.7460714285714286,0.19035714285714286,0.06357142857142857,299395.0,34276.0,14393.0,14030.0,45.8,2.4,0.7289285714285715,0.2710714285714286,0.0,11.7,66899.0,1.2186249545289196,16.5,6.1,38.91426563598032,16.895644548377668,0.5,3.0,13.7
N3S,0.5564184559159433,0.05710370031978072,0.3864778437642759,0.0,6.1,0.10095934216537232,0.7865630712979891,0.10009140767824497,0.113345521023766,219205.0,25765.0,11461.0,10943.0,39.6,2.3,0.6126084970306076,0.3873915029693924,0.0,21.8,52174.0,0.3511412089290193,20.2,7.8,38.18530045487192,9.71588916169765,0.8222932846048424,5.344906349931476,18.6
N3T,0.6757378305864316,0.10157148332694518,0.22192410885396704,0.0007665772326561902,6.7,0.069713400464756,0.541860465116279,0.15658914728682172,0.3015503875968992,348434.0,34317.0,13698.0,13042.0,39.1,2.6,0.6804802478698683,0.3195197521301317,0.0,14.6,69988.0,2.035623409669211,12.9,6.6,33.36485719689805,20.37037037037037,0.8911274699728787,2.943454686289698,16.6
N3V,0.8256880733944955,0.0,0.1743119266055046,0.0,7.7,0.03508771929824561,0.3739130434782609,0.6,0.02608695652173913,300277.0,1607.0,551.0,549.0,40.1,3.0,0.9026548672566371,0.09734513274336283,0.0,5.3,95616.0,0.7905138339920948,10.2,5.1,34.20074349442379,18.53932584269663,0.0,2.6548672566371683,9.8
N3W,0.8553590010405827,0.0,0.14464099895941726,0.0,7.6,0.05619146722164412,0.45151199165797706,0.42857142857142855,0.11991657977059438,349528.0,13409.0,4847.0,4805.0,41.2,2.8,0.8822916666666667,0.11770833333333333,0.0,6.1,96054.0,2.056432329029173,9.7,4.9,28.854118729866546,17.552447552447553,0.20811654526534862,3.433922996878252,11.1
N3Y,0.7326994189117803,0.04173269941891178,0.22292657157950344,0.002641310089804543,6.9,0.06842105263157895,0.693522906793049,0.19273301737756715,0.11374407582938388,250070.0,22419.0,9919.0,9461.0,49.1,2.3,0.7338243029984218,0.2661756970015781,0.0,14.7,62869.0,1.248612652608213,17.3,8.6,41.19556397078713,13.60144600090375,0.2630194634402946,2.41977906365071,13.6
N4B,0.7965299684542587,0.0,0.17350157728706625,0.02996845425867508,7.0,0.06200317965023847,0.7360890302066773,0.1669316375198728,0.09697933227344992,219671.0,7772.0,3271.0,3169.0,45.2,2.4,0.7647058823529411,0.23529411764705882,0.0,14.5,61232.0,0.8203445447087777,18.2,7.6,39.4131641554322,9.29936305732484,0.31746031746031744,3.1796502384737675,16.3
N4G,0.7183942480527262,0.05392450569203116,0.22228879568603954,0.005392450569203115,6.8,0.05307599517490953,0.548854041013269,0.28950542822677927,0.16164053075995174,249321.0,19389.0,8567.0,8346.0,47.1,2.3,0.7215189873417721,0.27848101265822783,0.0,13.2,60864.0,1.2277867528271404,17.7,5.9,42.153457530786234,12.281659388646288,0.48221820373719104,2.591922845087402,13.5
N4K,0.6065112540192926,0.0614951768488746,0.31913183279742763,0.012861736334405145,6.5,0.07519099316445517,0.6996381182147166,0.22275834338560516,0.07760353839967833,250049.0,28286.0,13102.0,12441.0,48.7,2.2,0.6453558504221955,0.3546441495778046,0.0,17.1,56712.0,1.704671241974762,17.0,6.6,40.08158007728639,17.5929203539823,0.32167269802975473,2.4125452352231602,14.4
N4L,0.7817679558011049,0.0,0.2154696132596685,0.0027624309392265192,6.8,0.062326869806094184,0.6052631578947368,0.24376731301939059,0.15096952908587258,290341.0,8117.0,4180.0,3620.0,53.6,2.2,0.7714681440443213,0.22853185595567868,0.0,15.0,60693.0,1.6999260901699924,18.8,5.7,43.33093006488824,19.615384615384617,0.2770083102493075,1.2465373961218837,15.5
N4N,0.7085308056872038,0.030805687203791468,0.25829383886255924,0.002369668246445498,6.7,0.04756242568370987,0.6460071513706794,0.21096543504171633,0.1430274135876043,250212.0,9901.0,4402.0,4227.0,48.6,2.3,0.6785714285714286,0.32142857142857145,0.0,14.4,58752.0,1.5296367112810707,17.7,5.8,41.16915422885572,13.865546218487395,0.0,2.3781212841854935,12.9
N4S,0.6384447674418605,0.052688953488372096,0.30886627906976744,0.0,6.7,0.07455664133188564,0.7603186097031137,0.16256335988414192,0.07711803041274438,239904.0,32254.0,14111.0,13758.0,43.6,2.3,0.6735432500904813,0.3264567499095186,0.0,12.9,64528.0,0.9906759906759907,14.7,5.4,35.24559430071241,11.786961583236321,0.3620564808110065,2.389572773352643,12.2
N4T,0.5648038049940547,0.1426872770511296,0.2925089179548157,0.0,7.0,0.017985611510791366,0.07065868263473053,0.42634730538922155,0.5029940119760479,310908.0,10818.0,4264.0,4208.0,39.9,2.6,0.7470023980815348,0.2529976019184652,0.0,6.6,85792.0,2.5856885147324116,11.1,4.3,32.80609256004687,20.127504553734063,0.23952095808383234,1.6766467065868262,12.2
N4V,0.5625,0.10714285714285714,0.33035714285714285,0.0,6.6,0.03139013452914798,0.05829596412556054,0.33183856502242154,0.6098654708520179,280138.0,2983.0,1141.0,1119.0,38.6,2.5,0.7252252252252253,0.2747747747747748,0.0,8.3,78406.0,0.9411764705882352,12.7,4.3,31.12128146453089,19.12751677852349,0.8968609865470852,0.8968609865470852,15.0
N4W,0.691764705882353,0.0,0.2847058823529412,0.023529411764705882,6.8,0.05411764705882353,0.5941176470588235,0.17058823529411765,0.23529411764705882,276191.0,11199.0,4471.0,4254.0,38.0,2.6,0.7305882352941176,0.26941176470588235,0.0,11.9,69504.0,1.4845605700712587,12.7,3.4,29.73593570608496,11.439114391143912,0.9411764705882352,3.058823529411765,12.5
N4X,0.7598475222363406,0.010165184243964422,0.22871664548919948,0.0012706480304955528,7.1,0.05289672544080604,0.6123737373737373,0.20454545454545456,0.1830808080808081,279912.0,9791.0,4041.0,3938.0,44.6,2.4,0.7896725440806045,0.21032745591939547,0.0,9.1,76434.0,1.8087855297157622,12.0,2.2,31.684408265497808,17.72406847935549,0.5044136191677175,2.1437578814627996,12.8
N4Z,0.47752808988764045,0.0,0.5224719101123596,0.0,7.1,0.022099447513812154,0.35,0.5333333333333333,0.11666666666666667,290657.0,2432.0,903.0,892.0,39.4,2.7,0.7569060773480663,0.2430939226519337,0.0,10.5,79360.0,1.3440860215053763,11.9,6.2,32.460732984293195,13.821138211382115,1.1049723756906076,3.867403314917127,13.1
N5A,0.5749546279491833,0.042831215970961886,0.3818511796733212,0.0003629764065335753,6.4,0.06143220647037441,0.7163636363636363,0.15890909090909092,0.12472727272727273,279573.0,31302.0,14233.0,13777.0,46.0,2.2,0.6706652126499455,0.3293347873500545,0.0,11.7,64719.0,1.7002767892447608,13.4,5.1,33.28822733423545,20.713849908480782,0.5454545454545455,2.4718284260268995,14.1
N5C,0.7452830188679245,0.005145797598627788,0.24871355060034306,0.0008576329331046312,7.2,0.07586206896551724,0.6210163652024118,0.20241171403962102,0.17657192075796727,245077.0,14856.0,5954.0,5829.0,41.4,2.5,0.7586206896551724,0.2413793103448276,0.0,10.5,76213.0,1.1274934952298352,12.2,5.6,30.918281381634372,12.325285895806863,0.2583979328165375,2.239448751076658,12.2
N5H,0.8054768649669499,0.0,0.1907459867799811,0.003777148253068933,7.2,0.0552434456928839,0.6211412535079514,0.245088868101029,0.13376987839101964,240195.0,15199.0,5535.0,5295.0,36.8,2.8,0.7397003745318352,0.2602996254681648,0.0,18.2,65657.0,0.949367088607595,16.5,7.8,36.84438664932813,9.186535764375876,1.9662921348314606,4.775280898876404,16.9
N5L,0.8384615384615385,0.0,0.16153846153846155,0.0,7.1,0.05952380952380952,0.6666666666666666,0.21031746031746032,0.12301587301587301,278565.0,2795.0,1646.0,1304.0,56.7,2.2,0.8174603174603174,0.18253968253968253,0.0,9.7,74445.0,2.610441767068273,14.4,3.2,43.522267206477736,16.955017301038062,0.7936507936507936,1.593625498007968,15.1
N5P,0.7030006123698714,0.06674831598285365,0.22963870177587262,0.000612369871402327,6.7,0.08333333333333333,0.6292892156862745,0.15931372549019607,0.2113970588235294,239980.0,19945.0,8456.0,8158.0,41.8,2.4,0.6875,0.3125,0.0,15.7,63680.0,0.9129442451907401,15.6,6.0,35.04569807752915,13.245655237200562,0.5514705882352942,2.450980392156863,13.2
N5R,0.709480122324159,0.020096111839231105,0.2699868938401048,0.00043687199650502403,6.9,0.06130434782608696,0.6149500217296827,0.19035202086049544,0.19469795740982182,200661.0,27368.0,11718.0,11440.0,44.2,2.3,0.7305519339417644,0.26944806605823557,0.0,13.1,64738.0,0.9431737797689225,16.5,6.1,38.90884598114055,13.911796342775187,0.21739130434782608,2.1739130434782608,12.8
N5V,0.535523613963039,0.03696098562628337,0.4275154004106776,0.0,6.7,0.05701394585726005,0.5174251742517425,0.4075440754407544,0.07503075030750307,214037.0,30857.0,13021.0,12176.0,36.9,2.5,0.6501230516817064,0.3498769483182937,0.0,19.3,60054.0,0.31289111389236546,17.0,9.4,34.244946492271104,11.608222490931077,1.2305168170631664,4.470877768662838,13.3
N5W,0.5868290482634191,0.06405051871898963,0.3491204330175913,0.0,6.2,0.08205590622182146,0.7953110910730388,0.10865644724977457,0.09603246167718665,199892.0,23250.0,11949.0,11082.0,42.6,2.1,0.6179521876409563,0.3820478123590437,0.0,20.0,52015.0,0.3103180760279286,18.3,8.1,37.72410358565737,12.80148423005566,0.270392068499324,2.9292474087426768,16.8
N5X,0.6930935839803841,0.13894564773191664,0.16796076828769924,0.0,7.3,0.030562347188264057,0.29637178964533223,0.2886261720342438,0.415002038320424,341603.0,32897.0,12663.0,12236.0,40.6,2.7,0.7790460660415818,0.22095393395841825,0.0,11.7,89671.0,3.7073948574845526,9.1,7.6,36.10482654600302,45.563549160671464,1.466992665036675,4.197229013854931,13.9
N5Y,0.40768725361366626,0.29500657030223393,0.29730617608409987,0.0,5.7,0.08794466403162056,0.6830313014827019,0.2085667215815486,0.10840197693574959,224328.0,34037.0,16251.0,15225.0,35.1,2.2,0.4502635046113307,0.5497364953886693,0.0,29.8,47069.0,0.9208103130755065,17.4,9.7,37.849235635213496,20.96688034188034,2.504118616144975,7.841845140032949,15.2
N5Z,0.5002384358607534,0.08297567954220315,0.4167858845970434,0.0,6.2,0.09077878643096035,0.7148997134670487,0.26313276026743077,0.021967526265520534,174891.0,23755.0,10947.0,10491.0,40.1,2.3,0.6171128107074569,0.382887189292543,0.0,24.9,50714.0,0.2932551319648094,20.0,8.3,38.073276966436076,11.656671664167915,0.9077878643096035,4.4433827042522696,15.7
N6A,0.21266233766233766,0.5064935064935064,0.28084415584415584,0.0,5.0,0.0718954248366013,0.6631234668847097,0.1651676206050695,0.17170891251022077,399504.0,11317.0,9086.0,6160.0,35.3,1.7,0.3161764705882353,0.6838235294117647,0.0,22.9,50502.0,5.39832285115304,7.1,8.9,33.020833333333336,58.26086956521739,0.5723630417007358,3.1862745098039214,15.5
N6B,0.136437908496732,0.4256535947712418,0.43709150326797386,0.0008169934640522876,4.3,0.07485760781122865,0.6908055329536208,0.1969080553295362,0.11228641171684296,188933.0,10103.0,6967.0,6120.0,38.8,1.6,0.22701383238405207,0.772986167615948,0.0,32.6,37747.0,1.549053356282272,15.0,9.9,36.508810572687224,32.43451463790446,0.4878048780487805,3.983739837398374,26.1
N6C,0.4755757152826239,0.18108862526168876,0.3433356594556874,0.0,6.2,0.07252440725244072,0.7687478200209278,0.20997558423439136,0.02127659574468085,259511.0,30510.0,14957.0,14333.0,41.3,2.1,0.5833333333333334,0.4166666666666667,0.0,14.9,62158.0,1.7276014463640015,11.8,6.9,31.636011616650535,33.785694091037605,0.8368200836820083,3.2426778242677825,13.9
N6E,0.46195385370643105,0.14776632302405499,0.390279823269514,0.0,6.6,0.06702809265648102,0.6205027106949236,0.3484475110892065,0.031049778215869888,200186.0,27508.0,10342.0,10187.0,37.7,2.7,0.7064039408866996,0.2935960591133005,0.0,21.7,60388.0,0.28971511347175277,18.4,7.7,37.96275005748448,16.342141863699585,2.4149827501232135,7.832512315270936,16.6
N6G,0.6292209963223002,0.08057505850885992,0.29020394516883985,0.0,7.2,0.030394121576486306,0.332220367278798,0.31786310517529215,0.34991652754590985,315050.0,40677.0,17075.0,14956.0,37.1,2.7,0.7758851035404142,0.22411489645958585,0.0,15.3,84966.0,4.457364341085271,8.8,8.4,35.85137417472747,49.09003831417624,1.2028065486134312,3.441363180755095,15.9
N6H,0.418732782369146,0.43443526170798896,0.14683195592286502,0.0,5.9,0.04257072232903049,0.4916231804449327,0.24965668772315297,0.25872013183191434,310772.0,40604.0,19456.0,18155.0,40.4,2.2,0.49217248008788794,0.5078275199121121,0.0,21.3,57807.0,2.6873464373464375,12.0,8.4,41.24650889313538,44.4527736131934,2.197802197802198,5.850041197473221,14.4
N6J,0.3649780614280016,0.3167132030315118,0.3075388911049063,0.010769844435580374,6.0,0.055776892430278883,0.6462151394422311,0.2868525896414343,0.06693227091633466,249979.0,26943.0,12931.0,12536.0,44.4,2.1,0.5111553784860557,0.4888446215139442,0.0,20.1,53834.0,1.0084804033921613,17.5,6.5,40.1641162120204,24.136703453186186,0.9561752988047808,3.187250996015936,15.7
N6K,0.593681917211329,0.17538126361655773,0.23093681917211328,0.0,7.3,0.03807106598984772,0.4460144927536232,0.28840579710144926,0.26557971014492754,349494.0,34766.0,14106.0,13769.0,44.6,2.5,0.7077592458303118,0.2922407541696882,0.0,11.2,85531.0,4.47266703478741,10.4,6.3,38.556338028169016,39.579070447237655,1.196085538238492,2.9006526468455403,11.4
N6L,0.8296703296703297,0.027472527472527472,0.14285714285714285,0.0,7.1,0.015957446808510637,0.09574468085106383,0.010638297872340425,0.8936170212765957,349915.0,3023.0,943.0,915.0,35.2,3.1,0.9042553191489362,0.09574468085106383,0.0,12.9,93227.0,2.386634844868735,9.3,7.9,29.15766738660907,30.909090909090907,3.1914893617021276,4.81283422459893,19.8
N6M,0.8661417322834646,0.0,0.13385826771653545,0.0,7.3,0.02168021680216802,0.1002710027100271,0.27100271002710025,0.6287262872628726,299591.0,5747.0,1920.0,1905.0,37.9,3.0,0.9349593495934959,0.06504065040650407,0.0,5.2,96384.0,1.2971698113207548,9.5,4.3,27.863046044864227,23.65415986949429,1.6260162601626018,3.523035230352303,13.2
N6N,0.9444444444444444,0.0,0.05555555555555555,0.0,7.5,0.09433962264150944,0.8461538461538461,0.11538461538461539,0.038461538461538464,399585.0,671.0,291.0,272.0,51.0,2.5,0.7169811320754716,0.2830188679245283,0.0,10.4,73984.0,1.7857142857142856,13.2,5.4,35.08771929824561,8.955223880597014,0.0,3.7735849056603774,18.2
N6P,0.8395061728395061,0.13117283950617284,0.029320987654320986,0.0,7.8,0.027439024390243903,0.3576864535768645,0.15220700152207,0.4901065449010654,421121.0,8796.0,3316.0,3249.0,42.3,2.7,0.8094512195121951,0.19054878048780488,0.0,5.5,105702.0,5.961251862891207,7.6,3.5,32.03401842664777,36.4124597207304,0.3048780487804878,1.82648401826484,13.1
N7A,0.7488061127029608,0.0,0.21585482330468003,0.03533906399235912,6.8,0.04423076923076923,0.6926032660902978,0.1844380403458213,0.12295869356388088,250373.0,11720.0,6224.0,5237.0,52.0,2.2,0.760576923076923,0.23942307692307693,0.0,12.5,63984.0,1.9658561821003622,16.8,5.4,43.50949204720369,16.818181818181817,0.2884615384615385,1.25,12.4
N7G,0.7103202846975089,0.0,0.2661921708185053,0.023487544483985764,7.2,0.05263157894736842,0.5092329545454546,0.2975852272727273,0.19318181818181818,249961.0,17880.0,7160.0,7017.0,43.7,2.5,0.7661691542288557,0.23383084577114427,0.0,10.7,69521.0,1.1187297004691448,14.8,5.1,34.940600978336825,13.849632560768796,0.28429282160625446,2.7027027027027026,10.9
N7L,0.6319412574575494,0.08536025699862322,0.28086278109224416,0.0018357044515832951,6.7,0.05912007332722273,0.6801099908340972,0.23006416131989002,0.08982584784601283,174519.0,24724.0,11268.0,10891.0,46.2,2.2,0.6556625401192113,0.3443374598807886,0.0,17.7,55940.0,1.325178389398573,17.9,7.8,40.906838453914766,17.635270541082164,0.36680421824850984,2.2914757103574703,11.1
N7M,0.7215007215007215,0.03222703222703223,0.23953823953823955,0.006734006734006734,7.0,0.0805984555984556,0.7852316602316602,0.15347490347490347,0.061293436293436296,170035.0,24479.0,10992.0,10396.0,44.5,2.3,0.6795366795366795,0.3204633204633205,0.0,19.0,57088.0,1.6277238120241535,17.4,8.2,40.03044140030441,15.384615384615385,0.3376748673420164,2.606177606177606,12.2
N7S,0.7174988753936122,0.04588394062078273,0.23661718398560505,0.0,7.6,0.053315412186379925,0.6600896860986547,0.23721973094170404,0.10269058295964126,219820.0,27879.0,11385.0,11117.0,42.6,2.4,0.7880824372759857,0.21191756272401432,0.0,11.4,79741.0,4.15506035283194,11.7,7.7,38.45293986139057,19.838483146067414,0.5378753922008068,1.9722097714029583,8.9
N7T,0.5188571428571429,0.18742857142857142,0.29333333333333333,0.00038095238095238096,5.9,0.11229539398553483,0.8267986296155311,0.12257327750285497,0.05062809288161401,147722.0,26347.0,14051.0,13122.0,45.1,2.0,0.5116102017510468,0.4815378759040731,0.006851922344880091,25.9,46312.0,1.6709213274541657,19.8,12.1,44.02487783207463,10.814656705798647,0.5709935287400076,3.540159878188047,15.8
N7V,0.7743957027752909,0.1665174574753805,0.052820053715308866,0.006266786034019696,6.9,0.054954954954954956,0.8575293056807936,0.1018935978358882,0.0405770964833183,210719.0,11877.0,5737.0,5588.0,50.5,2.1,0.7333333333333333,0.26666666666666666,0.0,9.5,74996.0,3.711133400200602,13.1,7.6,47.26027397260274,22.127659574468083,0.18001800180018002,1.4401440144014401,9.0
N7W,0.9312169312169312,0.0,0.06878306878306878,0.0,6.8,0.02617801047120419,0.17277486910994763,0.29842931937172773,0.5287958115183246,249967.0,1935.0,951.0,945.0,62.0,2.0,0.9581151832460733,0.041884816753926704,0.0,5.7,75584.0,4.678362573099415,16.4,4.7,58.309859154929576,22.085889570552148,0.0,0.0,7.7
N7X,0.9887640449438202,0.0,0.011235955056179775,0.0,9.0,0.047058823529411764,0.6235294117647059,0.23529411764705882,0.1411764705882353,400610.0,1094.0,465.0,446.0,53.3,2.4,0.9529411764705882,0.047058823529411764,0.0,3.2,118784.0,13.368983957219251,6.0,9.0,47.05882352941176,37.11340206185567,0.0,0.0,9.9
