fsa,hous_frac_type_single_detached,hous_frac_type_highrise,hous_frac_type_other_attached,hous_frac_type_movable,hous_avg_rooms,hous_frac_major_repair,hous_frac_age_pre_1980,hous_frac_age_1981_2000,hous_frac_age_post_2001,hous_median_value,demogr_pop_2016,demogr_num_total_dwellings,demogr_num_occ_dwellings,demogr_median_age,demogr_avg_household_size,demogr_frac_tenure_owned,demogr_frac_tenure_rented,demogr_frac_tenure_band,socioeco_frac_low_income,socioeco_median_income,socioeco_frac_high_income,socioeco_frac_govt_transfers,socioeco_frac_unemployment_rate,socioeco_frac_nonlaborer,socioeco_frac_bachelor_plus,socioeco_frac_overcrowded,socioeco_frac_unsuitable_housing,socioeco_frac_housing_burden
E7E,0.8373983739837398,0.0,0.14363143631436315,0.018970189701897018,6.1,0.09809264305177112,0.6512261580381471,0.25340599455040874,0.09536784741144415,99864.0,4279.0,2024.0,1849.0,48.8,2.2,0.7983651226158038,0.2016348773841962,0.0,0.204,52032.0,0.0,0.23,0.10800000000000001,0.42165242165242167,0.10251046025104603,0.008174386920980926,0.021798365122615803,0.106
E7G,0.9166666666666666,0.0,0.0744047619047619,0.008928571428571428,6.3,0.12386706948640483,0.6234939759036144,0.2921686746987952,0.08433734939759036,79991.0,3720.0,2078.0,1678.0,51.5,2.2,0.8433734939759037,0.1566265060240964,0.0,0.253,47445.0,0.0016474464579901153,0.256,0.195,0.45641838351822506,0.07341772151898734,0.0,0.01812688821752266,0.12300000000000001
E7H,0.8410041841004184,0.0,0.13598326359832635,0.02301255230125523,6.5,0.18067226890756302,0.5263157894736842,0.36,0.11368421052631579,85056.0,5577.0,2685.0,2388.0,47.8,2.3,0.7247899159663865,0.22268907563025211,0.052521008403361345,0.265,42496.0,0.005813953488372093,0.253,0.16899999999999998,0.48083242059145676,0.11270125223613596,0.01050420168067227,0.029411764705882353,0.092
E7J,0.8713450292397661,0.0,0.0935672514619883,0.03508771929824561,6.6,0.09523809523809523,0.5952380952380952,0.3273809523809524,0.07738095238095238,89639.0,2069.0,941.0,855.0,47.1,2.4,0.8333333333333334,0.16666666666666666,0.0,0.217,51328.0,0.0061162079510703364,0.231,0.13,0.4035608308605341,0.14084507042253522,0.0,0.041666666666666664,0.07400000000000001
E7K,0.8115942028985508,0.004830917874396135,0.11594202898550725,0.06763285024154589,6.8,0.1346153846153846,0.6153846153846154,0.25961538461538464,0.125,99883.0,2564.0,1134.0,1036.0,45.0,2.5,0.7874396135265701,0.21256038647342995,0.0,0.228,52096.0,0.005012531328320802,0.203,0.087,0.3835294117647059,0.08118081180811808,0.009615384615384616,0.028985507246376812,0.12300000000000001
E7L,0.8658823529411764,0.0,0.10823529411764705,0.02588235294117647,6.9,0.10697674418604651,0.585081585081585,0.2867132867132867,0.1282051282051282,90090.0,5195.0,2421.0,2123.0,45.4,2.4,0.8181818181818182,0.18181818181818182,0.0,0.17800000000000002,56912.0,0.010962241169305725,0.174,0.10300000000000001,0.3930635838150289,0.17279411764705882,0.0069767441860465115,0.04428904428904429,0.07400000000000001
E7M,0.7014388489208633,0.0,0.23501199040767387,0.06354916067146282,6.6,0.08949880668257756,0.5321428571428571,0.29404761904761906,0.1738095238095238,149557.0,9908.0,4434.0,4172.0,44.2,2.3,0.6861575178997613,0.2935560859188544,0.02028639618138425,0.18899999999999997,56021.0,0.01299545159194282,0.161,0.075,0.36796536796536794,0.16904083570750236,0.00834326579261025,0.03218116805721097,0.09699999999999999
E7N,0.9106382978723404,0.0,0.059574468085106386,0.029787234042553193,6.9,0.11255411255411256,0.46320346320346323,0.354978354978355,0.18181818181818182,125132.0,2966.0,1409.0,1174.0,44.4,2.5,0.8701298701298701,0.12987012987012986,0.0,0.182,62037.0,0.010570824524312896,0.156,0.095,0.30864197530864196,0.10204081632653061,0.008658008658008658,0.021645021645021644,0.067
E7P,0.8571428571428571,0.003484320557491289,0.11149825783972125,0.027874564459930314,6.6,0.08710801393728224,0.5629370629370629,0.3041958041958042,0.13286713286713286,119877.0,3591.0,1600.0,1440.0,47.2,2.4,0.8083623693379791,0.1916376306620209,0.0,0.191,54912.0,0.008960573476702509,0.185,0.08800000000000001,0.3784246575342466,0.11621621621621622,0.006944444444444444,0.03125,0.08800000000000001
E8A,0.8095238095238095,0.0,0.18412698412698414,0.006349206349206349,6.4,0.07006369426751592,0.5286624203821656,0.35987261146496813,0.11146496815286625,125140.0,3679.0,1668.0,1577.0,47.8,2.2,0.7961783439490446,0.20382165605095542,0.0,0.174,53581.0,0.0050933786078098476,0.23399999999999999,0.132,0.3687707641196013,0.12661498708010335,0.0,0.012738853503184714,0.08800000000000001
E8B,0.8523809523809524,0.0,0.1380952380952381,0.009523809523809525,6.3,0.0947867298578199,0.5118483412322274,0.3791469194312796,0.10900473933649289,90057.0,2333.0,1127.0,1047.0,48.2,2.2,0.8246445497630331,0.17535545023696683,0.0,0.22699999999999998,49728.0,0.0,0.3,0.228,0.3851851851851852,0.055970149253731345,0.009478672985781991,0.02843601895734597,0.109
E8C,0.7603550295857988,0.0,0.23668639053254437,0.0029585798816568047,6.4,0.11209439528023599,0.7928994082840237,0.14792899408284024,0.05917159763313609,74983.0,3544.0,1879.0,1693.0,56.0,2.0,0.7315634218289085,0.24778761061946902,0.02064896755162242,0.22899999999999998,45338.0,0.0034904013961605585,0.276,0.165,0.5451505016722408,0.11607142857142858,0.0,0.0058997050147492625,0.111
E8E,0.8782608695652174,0.0,0.0891304347826087,0.03260869565217391,6.4,0.06047516198704104,0.5735930735930735,0.3354978354978355,0.09090909090909091,89892.0,5224.0,2472.0,2302.0,50.5,2.2,0.8855291576673866,0.11447084233261338,0.0,0.161,58880.0,0.008101851851851851,0.20800000000000002,0.132,0.42681564245810055,0.10070671378091872,0.0,0.019438444924406047,0.081
E8G,0.9198473282442748,0.0,0.06870229007633588,0.011450381679389313,6.4,0.12015503875968993,0.5891472868217055,0.3372093023255814,0.07364341085271318,74755.0,2642.0,1574.0,1306.0,55.6,2.0,0.861003861003861,0.138996138996139,0.0,0.32799999999999996,39131.0,0.00881057268722467,0.308,0.226,0.6058091286307054,0.0684931506849315,0.0,0.027131782945736434,0.085
E8J,0.8044806517311609,0.0,0.18126272912423624,0.014256619144602852,6.0,0.07910750507099391,0.516260162601626,0.34959349593495936,0.13414634146341464,100203.0,5614.0,2633.0,2457.0,51.2,2.2,0.8194726166328601,0.18052738336713997,0.0,0.168,56416.0,0.005376344086021506,0.22,0.111,0.42577319587628865,0.11092985318107668,0.004056795131845842,0.010121457489878543,0.07400000000000001
E8K,0.7569352708058125,0.0,0.19682959048877147,0.046235138705416116,6.4,0.07549668874172186,0.48344370860927155,0.36688741721854307,0.14966887417218544,120229.0,8668.0,4081.0,3786.0,49.9,2.2,0.8039735099337748,0.19602649006622516,0.0,0.15,58057.0,0.009728978457261988,0.18899999999999997,0.095,0.43106926698049763,0.14461538461538462,0.0,0.011920529801324504,0.085
E8L,0.94,0.0,0.04,0.02,6.4,0.15841584158415842,0.6551724137931034,0.2512315270935961,0.09359605911330049,80122.0,2356.0,1084.0,1002.0,49.7,2.3,0.8861386138613861,0.11386138613861387,0.0,0.19899999999999998,53077.0,0.005115089514066497,0.27899999999999997,0.251,0.5463182897862233,0.058823529411764705,0.009900990099009901,0.0297029702970297,0.08900000000000001
E8M,0.9055555555555556,0.0,0.07777777777777778,0.016666666666666666,6.6,0.0748663101604278,0.5080213903743316,0.35294117647058826,0.13903743315508021,119944.0,2059.0,993.0,905.0,49.2,2.2,0.8404255319148937,0.1595744680851064,0.0,0.22899999999999998,50816.0,0.002898550724637681,0.261,0.218,0.40102827763496146,0.09420289855072464,0.0,0.026737967914438502,0.09
E8N,0.8849206349206349,0.0,0.09126984126984126,0.023809523809523808,6.2,0.11788617886178862,0.7213114754098361,0.22950819672131148,0.04918032786885246,74927.0,2549.0,1586.0,1262.0,56.3,2.0,0.8658536585365854,0.13414634146341464,0.0,0.22699999999999998,43520.0,0.008849557522123894,0.32299999999999995,0.193,0.5123595505617977,0.057034220532319393,0.0,0.012195121951219513,0.136
E8P,0.9243986254295533,0.0,0.054982817869415807,0.020618556701030927,6.4,0.11498257839721254,0.5609756097560976,0.29965156794425085,0.13937282229965156,100078.0,3450.0,1609.0,1454.0,52.1,2.3,0.9020979020979021,0.0979020979020979,0.0,0.198,55723.0,0.008787346221441126,0.28,0.195,0.4450084602368866,0.09610389610389611,0.006968641114982578,0.041811846689895474,0.078
E8R,0.85,0.0,0.12142857142857143,0.02857142857142857,6.0,0.12949640287769784,0.5451263537906137,0.33935018050541516,0.11552346570397112,80034.0,3174.0,1573.0,1404.0,50.9,2.2,0.7877697841726619,0.21223021582733814,0.0,0.271,42496.0,0.005649717514124294,0.342,0.28300000000000003,0.48237476808905383,0.07183908045977011,0.0,0.021660649819494584,0.08199999999999999
E8S,0.7953964194373402,0.0,0.1867007672634271,0.017902813299232736,6.4,0.09462915601023018,0.6010230179028133,0.309462915601023,0.08951406649616368,125101.0,4578.0,2247.0,1951.0,50.8,2.2,0.782608695652174,0.21739130434782608,0.0,0.175,55680.0,0.009345794392523364,0.263,0.12,0.4262086513994911,0.15019762845849802,0.0,0.03316326530612245,0.078
E8T,0.8996138996138996,0.0,0.07335907335907337,0.02702702702702703,6.4,0.10058027079303675,0.6170212765957447,0.32108317214700194,0.061895551257253385,80061.0,5758.0,3043.0,2591.0,52.7,2.2,0.8494208494208494,0.15057915057915058,0.0,0.193,54208.0,0.009164969450101833,0.316,0.12,0.4391959798994975,0.07790143084260731,0.0038684719535783366,0.03288201160541586,0.08
E9A,0.9054726368159204,0.0,0.04477611940298507,0.04975124378109453,6.0,0.08823529411764706,0.5,0.37623762376237624,0.12376237623762376,100187.0,2254.0,1157.0,1009.0,51.4,2.2,0.8682926829268293,0.13170731707317074,0.0,0.138,59571.0,0.00510204081632653,0.32899999999999996,0.28300000000000003,0.3863080684596577,0.06463878326996197,0.0,0.014634146341463415,0.079
E9B,0.8963730569948186,0.0,0.031088082901554404,0.07253886010362694,6.4,0.10606060606060606,0.5583756345177665,0.29949238578680204,0.14213197969543148,80224.0,2336.0,1141.0,969.0,47.8,2.4,0.8984771573604061,0.10152284263959391,0.0,0.22399999999999998,54123.0,0.005405405405405406,0.275,0.273,0.46454767726161367,0.09433962264150944,0.010101010101010102,0.04060913705583756,0.073
E9C,0.9030612244897959,0.0,0.05612244897959184,0.04081632653061224,6.3,0.10880829015544041,0.7135416666666666,0.21875,0.06770833333333333,75011.0,2115.0,1254.0,981.0,53.4,2.1,0.8704663212435233,0.12953367875647667,0.0,0.27399999999999997,45440.0,0.008426966292134831,0.285,0.24100000000000002,0.5459770114942529,0.07352941176470588,0.0,0.010362694300518135,0.065
E9E,0.913946587537092,0.0,0.02373887240356083,0.06231454005934718,6.5,0.12727272727272726,0.5666666666666667,0.3181818181818182,0.11515151515151516,89855.0,3953.0,1949.0,1690.0,49.8,2.2,0.8206686930091185,0.0851063829787234,0.09422492401215805,0.188,52395.0,0.009523809523809525,0.24600000000000002,0.225,0.46656050955414013,0.08157894736842106,0.0,0.015197568389057751,0.065
E9G,0.8837209302325582,0.002325581395348837,0.06511627906976744,0.04883720930232558,6.0,0.16745283018867924,0.5011820330969267,0.3333333333333333,0.16548463356973994,100051.0,5290.0,2372.0,2150.0,46.1,2.4,0.7641509433962265,0.14858490566037735,0.08726415094339622,0.213,48998.0,0.005973715651135006,0.336,0.28,0.4351320321469575,0.05660377358490566,0.01182033096926714,0.05188679245283019,0.105
E9H,0.9568627450980393,0.0,0.023529411764705882,0.0196078431372549,6.0,0.13108614232209737,0.5977443609022557,0.2932330827067669,0.10902255639097744,89864.0,3041.0,1415.0,1281.0,50.1,2.3,0.8984962406015038,0.10150375939849623,0.0,0.19399999999999998,49451.0,0.005791505791505791,0.36,0.341,0.47755834829443444,0.0440771349862259,0.00749063670411985,0.04119850187265917,0.10099999999999999
G0A,0.7577141275771413,0.0002767400027674,0.22720354227203543,0.014805590148055901,6.5,0.06119340994046795,0.5232622542232068,0.21240653558571032,0.2643312101910828,240476.0,86140.0,43053.0,36136.0,43.5,2.3,0.8115741381697356,0.18731828879966772,0.001107573030596705,0.087,69664.0,0.01403042386648944,0.157,0.05,0.34480255516840885,0.18341463414634146,0.0019382528035442337,0.013706216253634223,0.105
G0C,0.7949017773620206,0.0004677268475210477,0.18381665107577175,0.020813844714686624,6.2,0.10194061257891045,0.657470189385083,0.23053542202478372,0.11199438859013328,149657.0,47114.0,23744.0,21386.0,52.0,2.2,0.7381342062193126,0.25555295768061725,0.006312836100070143,0.17300000000000001,50398.0,0.006388143605468251,0.294,0.161,0.47210782478472485,0.12180666257919477,0.0016366612111292963,0.019869097709209912,0.083
G0E,0.8631346578366446,0.0,0.1280353200883002,0.008830022075055188,6.5,0.08849557522123894,0.7836644591611479,0.152317880794702,0.0640176600441501,89896.0,4773.0,3066.0,2263.0,56.4,2.1,0.844789356984479,0.15521064301552107,0.0,0.209,45491.0,0.0036540803897685747,0.341,0.217,0.4994026284348865,0.1172962226640159,0.004415011037527594,0.011061946902654867,0.113
G0G,0.7448763250883392,0.03250883392226148,0.16042402826855123,0.06219081272084806,6.2,0.14919071076706544,0.5575842696629213,0.25280898876404495,0.1896067415730337,125087.0,17665.0,9023.0,7073.0,41.6,2.5,0.6903589021815623,0.17733990147783252,0.13230119634060522,0.066,79744.0,0.01968647466277798,0.171,0.171,0.34340949033391915,0.09845077461269365,0.01969057665260197,0.040787623066104076,0.063
G0H,0.8478260869565217,0.0010869565217391304,0.10108695652173913,0.05,6.1,0.13048245614035087,0.6254107338444688,0.27710843373493976,0.09748083242059145,100307.0,10540.0,5245.0,4604.0,48.1,2.3,0.8017524644030668,0.11610076670317634,0.08214676889375684,0.122,54443.0,0.005284791544333529,0.235,0.163,0.5005630630630631,0.05902480752780154,0.0043859649122807015,0.02631578947368421,0.086
G0J,0.8384930995897053,0.0007459903021260724,0.14919806042521447,0.011562849682954122,6.4,0.10966057441253264,0.7220149253731343,0.19776119402985073,0.08022388059701492,100089.0,29251.0,16484.0,13404.0,52.6,2.1,0.8100746268656717,0.18992537313432836,0.0,0.21,46158.0,0.002316764953664701,0.304,0.154,0.4745658835546476,0.07908496732026143,0.0014925373134328358,0.009328358208955223,0.11199999999999999
G0K,0.8351115421920465,0.0009699321047526673,0.1367604267701261,0.027158098933074686,6.6,0.0909970958373669,0.6460348162475822,0.21663442940038685,0.13733075435203096,149943.0,11587.0,6569.0,5152.0,47.1,2.2,0.8402710551790901,0.15972894482090996,0.0,0.14300000000000002,55068.0,0.0053792361484669175,0.225,0.099,0.3934942287513116,0.1417260490894695,0.003872216844143272,0.016472868217054265,0.10800000000000001
G0L,0.7996153846153846,0.0003846153846153846,0.18365384615384617,0.016346153846153847,6.5,0.08381391772395233,0.710248029225149,0.19303980003845414,0.09671217073639685,139685.0,59524.0,31620.0,25998.0,50.3,2.2,0.8019611613151317,0.1980388386848683,0.0,0.147,53501.0,0.006431207169214549,0.22899999999999998,0.087,0.4104970096927201,0.12176165803108809,0.0019223375624759708,0.010767160161507403,0.094
G0M,0.8391045820216859,0.0,0.1559986009094089,0.004896817068905212,6.5,0.06736842105263158,0.6294736842105263,0.23789473684210527,0.13263157894736843,125370.0,34021.0,16488.0,14297.0,44.7,2.3,0.8143859649122807,0.1856140350877193,0.0,0.122,55755.0,0.006720179204778794,0.19699999999999998,0.048,0.3426367976496511,0.07564211120519333,0.002807017543859649,0.01263157894736842,0.087
G0N,0.8459335624284078,0.0,0.14490263459335626,0.009163802978235968,6.3,0.06609195402298851,0.6683908045977012,0.2028735632183908,0.12873563218390804,134871.0,19489.0,10930.0,8728.0,50.0,2.2,0.8264367816091954,0.1735632183908046,0.0,0.153,52079.0,0.0062912865681031774,0.22699999999999998,0.052000000000000005,0.40948275862068967,0.08876629889669008,0.002875215641173088,0.013801035077630822,0.09
G0P,0.9172535211267606,0.0,0.0721830985915493,0.01056338028169014,6.5,0.08566433566433566,0.6223776223776224,0.1958041958041958,0.18181818181818182,150471.0,6816.0,3350.0,2841.0,45.2,2.4,0.8566433566433567,0.14335664335664336,0.0,0.161,55070.0,0.004604051565377533,0.21,0.054000000000000006,0.3279424977538185,0.09274193548387097,0.0034965034965034965,0.02268760907504363,0.131
G0R,0.7908380194760664,0.0001371553970648745,0.19887532574406802,0.010149499382800714,6.3,0.07241804965025374,0.6615933086521322,0.19648978472507883,0.14191690662278897,150283.0,83573.0,43268.0,36455.0,48.8,2.2,0.7874091345494445,0.21259086545055547,0.0,0.13,55721.0,0.006068779501011463,0.204,0.052000000000000005,0.37945739283876184,0.10855070768510937,0.00274310794129749,0.013439385628085573,0.095
G0S,0.7915257254762329,0.0,0.19939469467687376,0.00907957984689336,6.5,0.0641025641025641,0.5689102564102564,0.19907407407407407,0.23201566951566951,179976.0,68020.0,30523.0,28081.0,41.5,2.4,0.8041310541310541,0.19586894586894588,0.0,0.10099999999999999,62173.0,0.006425399225172447,0.183,0.045,0.3041782729805014,0.11434135484768396,0.001958689458689459,0.013532763532763533,0.091
G0T,0.7878068091844814,0.0,0.2042755344418052,0.00791765637371338,6.2,0.09162717219589257,0.6669297553275454,0.23046566692975531,0.1026045777426993,125260.0,14063.0,7725.0,6323.0,51.7,2.2,0.7883096366508688,0.2093206951026856,0.002369668246445498,0.153,54647.0,0.0068669527896995704,0.249,0.172,0.44930584770719395,0.08322237017310254,0.002369668246445498,0.015007898894154818,0.09
G0V,0.7940379403794038,0.0,0.1991869918699187,0.006775067750677507,6.5,0.07201086956521739,0.5492192803801765,0.2328581126951799,0.21792260692464357,179318.0,17614.0,9945.0,7386.0,44.1,2.4,0.8158967391304348,0.18410326086956522,0.0,0.113,64632.0,0.009691313711414214,0.196,0.10400000000000001,0.3993743482794578,0.11191335740072202,0.002717391304347826,0.006793478260869565,0.09300000000000001
G0W,0.7781293952180028,0.0024613220815752463,0.20780590717299577,0.011603375527426161,6.4,0.11173576950105411,0.5379479971890373,0.2821503865073788,0.17990161630358398,139501.0,36076.0,17743.0,14226.0,41.3,2.5,0.7529866479269149,0.17884750527055515,0.06816584680252986,0.13,60446.0,0.006004366812227074,0.221,0.133,0.4185029730675061,0.08784501061571125,0.018622628250175684,0.03197470133520731,0.10800000000000001
G0X,0.8411877394636015,0.0,0.15095785440613027,0.007854406130268199,6.3,0.08546187824082965,0.6292242703533026,0.21582181259600614,0.15495391705069125,149585.0,58779.0,32162.0,26101.0,49.1,2.2,0.8142884578452084,0.17514883810255424,0.010562704052237373,0.155,53614.0,0.007516409062036841,0.21899999999999997,0.084,0.42820167719225594,0.1199616122840691,0.0028812908182865925,0.017095658855167114,0.106
G0Y,0.8931203931203932,0.0,0.09582309582309582,0.011056511056511056,6.4,0.07627118644067797,0.6070133010882709,0.2660217654171705,0.12696493349455865,129683.0,9052.0,5872.0,4063.0,51.7,2.2,0.8619854721549637,0.13801452784503632,0.0,0.149,52352.0,0.006020066889632107,0.22699999999999998,0.049,0.4219053791315619,0.07135678391959799,0.0036319612590799033,0.009673518742442563,0.11599999999999999
G0Z,0.8821138211382114,0.0,0.10298102981029811,0.014905149051490514,6.4,0.08991825613079019,0.6766304347826086,0.1956521739130435,0.12771739130434784,129707.0,8596.0,4132.0,3686.0,43.8,2.3,0.8392370572207084,0.16076294277929154,0.0,0.166,52007.0,0.005105762217359592,0.22699999999999998,0.068,0.3554301833568406,0.09458023379383634,0.002728512960436562,0.010899182561307902,0.111
G1A,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,
G1B,0.7196187450357426,0.0007942811755361397,0.2398729150119142,0.03971405877680699,6.7,0.03253968253968254,0.34868943606036534,0.42970611596505165,0.221604447974583,259404.0,16337.0,6397.0,6291.0,40.3,2.6,0.8794607454401269,0.12053925455987312,0.0,0.046,85096.0,0.009320388349514564,0.12,0.037000000000000005,0.2590634441087613,0.20272393923520168,0.002380952380952381,0.012698412698412698,0.078
G1C,0.5210950080515298,0.00032206119162640903,0.4785829307568438,0.0,6.0,0.035093367675466836,0.3893719806763285,0.3793880837359098,0.23123993558776168,254891.0,36407.0,15798.0,15529.0,46.9,2.3,0.7283553266816866,0.2716446733183135,0.0,0.065,72549.0,0.012429763323684659,0.132,0.036000000000000004,0.32450441445943695,0.23055414336553126,0.0016092693916961698,0.012874155133569359,0.08800000000000001
