ProvinceTerritory,FSA,TestDurationInDays,AverageRadonConcentrationInBqPerM3,RXTP_intrusive rocks,RXTP_metamorphic rocks,RXTP_sedimentary and volcanic rocks,RXTP_sedimentary rocks,RXTP_unknown,RXTP_volcanic rocks,GEOLPROV_Appalachian Orogen,GEOLPROV_Arctic Continental Shelf,GEOLPROV_Arctic Platform,GEOLPROV_Atlantic Continental Shelf,GEOLPROV_Bear Province,GEOLPROV_Churchill Province,GEOLPROV_Cordilleran Orogen,GEOLPROV_Grenville Province,GEOLPROV_Hudson Bay Lowlands,GEOLPROV_Innuitian Orogen,GEOLPROV_Interior Platform,GEOLPROV_Nain Province,GEOLPROV_Pacific Continental Shelf,GEOLPROV_Slave Province,GEOLPROV_Southern Province,GEOLPROV_St. Lawrence Platform,GEOLPROV_Superior Province,GEOLPROV_Unknown,GEOLPROV_oceanic crust
NL,A0K,91.0,7.5,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0K,99.0,15.0,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0K,92.0,18.0,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0K,115.0,21.0,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0K,91.0,38.0,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0K,91.0,69.0,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0K,101.0,73.0,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0J,92.0,7.5,0.10621029126637498,0.0,0.0,0.5108276056364425,0.0,0.38296210309718254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0J,91.0,15.0,0.10621029126637498,0.0,0.0,0.5108276056364425,0.0,0.38296210309718254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,7.5,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,95.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,100.0,30.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,104.0,7.5,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,7.5,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,96.0,16.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,112.0,18.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,22.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,25.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,92.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,90.0,114.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,218.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,287.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,120.0,7.5,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,109.0,7.5,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,96.0,7.5,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,90.0,7.5,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,15.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,103.0,16.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,113.0,20.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,92.0,56.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,82.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,76.0,90.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,93.0,16.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,91.0,19.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,91.0,7.5,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,90.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,91.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,91.0,20.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,106.0,21.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,95.0,157.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,92.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,92.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0K,91.0,26.0,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0G,93.0,688.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,103.0,24.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,109.0,115.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,90.0,142.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,108.0,18.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0K,97.0,7.5,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0K,90.0,7.5,0.20441448878126092,0.37548167230925933,0.0011247084946754637,0.4053998446339069,0.0005538136093085491,0.013025472171588691,0.24113489479592817,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089876732071751,0.0,0.10124659882466724,0.0
NL,A0G,111.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,90.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,91.0,25.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,100.0,27.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0H,92.0,15.0,0.420357939897277,0.07324542891001665,0.0,0.3529196920994371,0.01922104029683225,0.1342558987964371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,98.0,30.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,91.0,43.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,93.0,69.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,91.0,1548.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,91.0,7.5,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,91.0,7.5,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,91.0,7.5,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,105.0,7.5,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,113.0,7.5,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,98.0,7.5,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,104.0,7.5,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,87.0,7.5,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,123.0,16.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,92.0,17.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,90.0,17.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,100.0,18.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,91.0,18.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,90.0,18.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,95.0,18.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,90.0,19.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,90.0,23.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,121.0,24.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,91.0,26.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,92.0,33.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,92.0,37.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,99.0,39.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,100.0,68.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,97.0,89.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,93.0,91.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,102.0,105.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,93.0,144.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A1V,91.0,157.0,0.000135734525748153,0.9998642654742518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,90.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,91.0,31.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,104.0,42.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,92.0,15.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,98.0,19.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,102.0,35.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,92.0,49.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,105.0,76.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,117.0,125.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,90.0,7.5,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,120.0,20.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,A0G,98.0,31.0,0.3205162284363885,0.18417943191112868,0.0,0.4746389154614296,0.0,0.020665424191053293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
